D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_534.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_534.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_534.jpg,0,1,0,27.27644
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_605.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_605.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_605.jpg,0,1,0,28.02275
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_675.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_675.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_675.jpg,0,1,0,28.57942
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_745.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_745.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_745.jpg,-0.05,1,0,29.31643
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_812.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_812.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_812.jpg,-0.2,1,0,29.84918
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_881.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_881.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_881.jpg,-0.2980931,1,0,30.17254
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_40_956.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_40_956.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_40_956.jpg,-0.1106397,1,0,30.19137
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_032.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_032.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_032.jpg,0,1,0,30.1893
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_100.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_100.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_100.jpg,-0.05,1,0,30.18977
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_172.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_172.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_172.jpg,-0.1723637,1,0,30.18509
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_242.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_242.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_242.jpg,0,1,0,30.18947
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_313.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_313.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_313.jpg,0,1,0,30.19016
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_384.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_384.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_384.jpg,0,1,0,30.19026
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_459.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_459.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_459.jpg,-0.15,1,0,30.18521
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_533.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_533.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_533.jpg,-0.35,1,0,30.16443
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_609.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_609.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_609.jpg,-0.4701757,1,0,30.15231
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_682.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_682.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_682.jpg,-0.2525734,1,0,30.19192
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_753.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_753.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_753.jpg,-0.03818421,1,0,30.18939
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_824.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_824.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_824.jpg,0,1,0,30.18877
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_899.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_899.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_899.jpg,0,1,0,30.18991
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_41_975.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_41_975.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_41_975.jpg,0,1,0,30.19026
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_049.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_049.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_049.jpg,0,1,0,30.19032
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_122.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_122.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_122.jpg,0,1,0,30.19029
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_194.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_194.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_194.jpg,0,1,0,30.19028
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_267.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_267.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_267.jpg,0,1,0,30.19035
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_338.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_338.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_338.jpg,-0.05,1,0,30.18986
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_412.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_412.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_412.jpg,-0.25,1,0,30.17473
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_490.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_490.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_490.jpg,-0.2597345,1,0,30.18181
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_566.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_566.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_566.jpg,-0.0303753,1,0,30.18976
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_645.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_645.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_645.jpg,0,1,0,30.18956
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_722.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_722.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_722.jpg,0,1,0,30.19016
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_799.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_799.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_799.jpg,0,1,0,30.1903
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_873.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_873.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_873.jpg,0,1,0,30.19029
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_42_945.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_42_945.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_42_945.jpg,0,1,0,30.19029
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_017.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_017.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_017.jpg,0,1,0,30.1903
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_090.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_090.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_090.jpg,0,1,0,30.19031
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_163.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_163.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_163.jpg,0,1,0,30.18975
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_235.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_235.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_235.jpg,0,1,0,30.19031
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_308.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_308.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_308.jpg,-0.1,1,0,30.18764
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_380.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_380.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_380.jpg,-0.25,1,0,30.17473
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_455.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_455.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_455.jpg,-0.3014975,1,0,30.17575
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_529.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_529.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_529.jpg,-0.04101226,1,0,30.19016
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_599.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_599.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_599.jpg,0,1,0,30.18897
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_670.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_670.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_670.jpg,0,1,0,30.19002
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_741.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_741.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_741.jpg,0,1,0,30.19025
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_810.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_810.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_810.jpg,0,1,0,30.19029
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_877.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_877.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_877.jpg,0,1,0,30.19032
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_43_949.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_43_949.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_43_949.jpg,0,1,0,30.1903
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_44_018.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_44_018.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_44_018.jpg,-0.05,1,0,30.18971
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_44_088.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_44_088.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_44_088.jpg,-0.25,1,0,30.1748
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_44_156.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_44_156.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_44_156.jpg,-0.3086699,1,0,30.17124
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_44_232.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_44_232.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_44_232.jpg,-0.04860219,1,0,30.1911
D:\udacity\pycharm code\p3\logfile3\IMG\center_2017_11_19_19_49_44_309.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\left_2017_11_19_19_49_44_309.jpg,D:\udacity\pycharm code\p3\logfile3\IMG\right_2017_11_19_19_49_44_309.jpg,0,1,0,30.18943
